,diarynum,entry_id,entry_year,new_entry_type,new_name_type
253,22,8846,1944,4,Spirit
254,22,8858,1944,4,Spirit
255,22,8858,1944,2,Interpersonal
256,22,8867,1944,2,Interpersonal
257,22,8873,1944,4,Spirit
258,22,8901,1944,4,Spirit
259,22,8907,1944,1,Form
260,22,8930,1944,3,Literary
261,22,8936,1944,3,Literary
262,22,8938,1944,3,Literary
263,22,8941,1945,1,Form
264,23,9017,1942,2,Interpersonal
265,23,9019,1942,3,Literary
266,23,9019,1942,4,Spirit
267,23,9050,1943,4,Spirit
268,23,9231,1944,0,Routine
269,23,9391,1945,2,Interpersonal
270,23,9401,1945,4,Spirit
271,24,9503,1941,4,Spirit
272,24,9526,1941,4,Spirit
273,24,9541,1942,3,Literary
274,24,9543,1942,4,Spirit
275,24,9551,1942,4,Spirit
276,24,9552,1942,4,Spirit
277,24,9552,1942,4,Spirit
278,24,9557,1942,3,Literary
279,24,9561,1942,4,Spirit
280,24,9561,1942,4,Spirit
281,24,9571,1942,2,Interpersonal
282,24,9576,1942,2,Interpersonal
283,24,9579,1942,3,Literary
284,24,9590,1942,4,Spirit
285,24,9593,1942,4,Spirit
286,24,9600,1942,0,Routine
287,24,9605,1942,4,Spirit
288,24,9610,1943,3,Literary
289,24,9667,1943,2,Interpersonal
290,24,9685,1943,4,Spirit
291,24,9685,1943,4,Spirit
292,24,9689,1943,4,Spirit
293,24,9708,1943,4,Spirit
294,24,9715,1943,4,Spirit
295,24,9718,1943,2,Interpersonal
296,24,9721,1943,1,Form
297,24,9739,1944,1,Form
298,24,9740,1944,0,Routine
299,24,9743,1944,1,Form
300,24,9753,1944,2,Interpersonal
301,24,9754,1944,1,Form
302,24,9799,1944,3,Literary
303,24,9800,1944,4,Spirit
304,24,9800,1944,4,Spirit
305,24,9800,1944,4,Spirit
306,24,9830,1944,3,Literary
307,24,9830,1944,4,Spirit
308,24,9830,1944,4,Spirit
309,24,9830,1944,4,Spirit
310,24,9830,1944,4,Spirit
311,24,9831,1944,4,Spirit
312,24,9849,1944,1,Form
313,24,9850,1944,3,Literary
314,24,9855,1944,4,Spirit
315,24,9860,1944,4,Spirit
316,24,9863,1944,0,Routine
317,24,9877,1944,0,Routine
318,24,9879,1944,0,Routine
319,24,9903,1945,1,Form
320,24,9918,1945,1,Form
321,24,9948,1945,4,Spirit
322,24,9956,1945,0,Routine
323,24,9972,1945,4,Spirit
324,24,9982,1945,4,Spirit
325,24,10009,1945,0,Routine
326,24,10009,1945,1,Form
327,24,10009,1945,1,Form
328,24,10009,1945,1,Form
329,24,10027,1946,4,Spirit
330,24,10046,1946,4,Spirit
331,24,10075,1946,3,Literary
332,24,10078,1946,4,Spirit
333,24,10082,1946,3,Literary
334,24,10133,1946,4,Spirit
335,25,10136,1918,0,Routine
336,25,10136,1918,2,Interpersonal
337,25,10137,1918,4,Spirit
338,25,10137,1918,2,Interpersonal
339,25,10138,1918,4,Spirit
340,25,10138,1918,4,Spirit
341,25,10139,1918,2,Interpersonal
342,25,10139,1918,4,Spirit
343,25,10152,1918,4,Spirit
344,25,10153,1918,2,Interpersonal
345,25,10153,1918,0,Routine
346,25,10153,1918,4,Spirit
347,25,10154,1918,4,Spirit
348,25,10159,1918,0,Routine
349,25,10160,1918,3,Literary
350,25,10162,1918,4,Spirit
351,25,10168,1918,2,Interpersonal
352,25,10177,1918,2,Interpersonal
353,25,10178,1918,4,Spirit
354,25,10179,1918,4,Spirit
355,25,10181,1918,2,Interpersonal
356,25,10183,1918,4,Spirit
357,25,10185,1918,0,Routine
358,25,10189,1918,4,Spirit
359,25,10192,1919,0,Routine
360,25,10193,1919,2,Interpersonal
361,25,10193,1919,2,Interpersonal
362,25,10201,1919,3,Literary
363,25,10204,1919,2,Interpersonal
364,25,10211,1919,4,Spirit
365,25,10220,1919,3,Literary
366,25,10220,1919,1,Form
367,25,10222,1919,0,Routine
368,25,10236,1919,4,Spirit
369,25,10260,1919,4,Spirit
370,25,10278,1919,4,Spirit
371,25,10284,1919,3,Literary
372,25,10302,1919,2,Interpersonal
373,25,10302,1919,0,Routine
374,25,10325,1919,3,Literary
375,25,10326,1919,0,Routine
376,25,10327,1919,4,Spirit
377,25,10327,1919,1,Form
378,25,10330,1919,0,Routine
379,25,10342,1919,3,Literary
380,25,10344,1920,2,Interpersonal
381,27,10844,1942,4,Spirit
382,27,11451,1943,2,Interpersonal
383,27,11600,1944,2,Interpersonal
384,28,11631,1942,3,Literary
385,28,11805,1944,3,Literary
386,29,11899,1918,2,Interpersonal
387,29,11899,1918,3,Literary
388,29,11934,1918,1,Form
389,29,11934,1918,1,Form
390,29,11947,1918,1,Form
391,30,11971,1915,4,Spirit
392,30,12010,1916,4,Spirit
393,30,12035,1916,0,Routine
394,30,12044,1916,2,Interpersonal
395,30,12046,1916,4,Spirit
396,30,12056,1916,0,Routine
397,30,12086,1917,4,Spirit
398,30,12118,1917,2,Interpersonal
399,30,12167,1918,3,Literary
400,30,12177,1918,4,Spirit
401,30,12177,1918,4,Spirit
402,30,12246,1919,4,Spirit
403,30,12316,1920,4,Spirit
404,30,12320,1920,2,Interpersonal
405,30,12343,1920,4,Spirit
406,30,12345,1920,3,Literary
407,30,12352,1921,4,Spirit
408,30,12352,1921,1,Form
409,30,12445,1921,4,Spirit
410,30,12455,1921,1,Form
411,30,12461,1922,0,Routine
412,30,12471,1922,3,Literary
413,30,12473,1922,2,Interpersonal
414,30,12483,1922,0,Routine
415,30,12483,1922,0,Routine
416,30,12483,1922,4,Spirit
417,30,12511,1922,0,Routine
418,30,12514,1922,3,Literary
419,30,12518,1922,2,Interpersonal
420,30,12533,1922,3,Literary
421,30,12541,1922,4,Spirit
422,31,12564,1942,4,Spirit
423,31,12566,1942,4,Spirit
424,31,12595,1943,4,Spirit
425,31,12595,1943,4,Spirit
426,32,12770,1942,1,Form
427,32,12770,1942,3,Literary
428,32,12770,1942,4,Spirit
429,32,12823,1942,1,Form
430,32,12926,1942,4,Spirit
431,32,12926,1942,0,Routine
432,32,12933,1943,0,Routine
433,32,12934,1943,4,Spirit
434,32,12950,1943,4,Spirit
435,32,12990,1943,4,Spirit
436,32,13005,1943,1,Form
437,32,13007,1943,0,Routine
438,32,13007,1943,2,Interpersonal
439,32,13028,1944,3,Literary
440,32,13047,1945,0,Routine
441,32,13047,1945,3,Literary
442,32,13095,1947,0,Routine
443,32,13110,1956,4,Spirit
444,32,13218,1962,0,Routine
445,33,13289,1941,4,Spirit
446,33,13321,1942,3,Literary
