,diarynum,entry_id,entry_year,new_entry_type,new_name_type
600,98.0,34297,1975.0,9,Judgement
601,98.0,34303,1976.0,9,Judgement
602,98.0,34303,1976.0,0,Form
603,98.0,34303,1976.0,5,Publication
604,98.0,34303,1976.0,0,Form
605,98.0,34309,1977.0,0,Form
606,98.0,34309,1977.0,8,Literary Models
607,98.0,34313,1978.0,5,Publication
608,98.0,34350,1982.0,3,In Media
609,98.0,34350,1982.0,0,Form
610,98.0,34448,1990.0,4,Professional Activity
611,99.0,34495,1942.0,0,Form
612,99.0,34495,1942.0,4,Professional Activity
613,99.0,34610,1945.0,4,Professional Activity
614,100.0,34656,1967.0,8,Literary Models
615,100.0,34656,1967.0,5,Publication
616,100.0,34670,1967.0,8,Literary Models
617,100.0,34754,1968.0,5,Publication
618,100.0,34811,1968.0,5,Publication
619,100.0,34857,1968.0,9,Judgement
620,100.0,35047,1974.0,9,Judgement
621,100.0,35190,1985.0,2,Interpersonal
622,100.0,35366,1987.0,2,Interpersonal
623,100.0,35402,1988.0,8,Literary Models
624,100.0,35409,1988.0,4,Professional Activity
625,100.0,35471,1988.0,6,Soviet Novel
626,100.0,35504,1989.0,4,Professional Activity
627,100.0,35504,1989.0,9,Judgement
628,100.0,35536,1989.0,3,In Media
629,100.0,35552,1989.0,9,Judgement
630,100.0,35560,1989.0,4,Professional Activity
631,100.0,35565,1989.0,1,Content
632,100.0,35748,1991.0,4,Professional Activity
633,100.0,35777,1992.0,5,Publication
634,100.0,35829,1992.0,0,Form
635,100.0,35829,1992.0,0,Form
636,100.0,35840,1992.0,0,Form
637,100.0,35908,1993.0,9,Judgement
638,100.0,35908,1993.0,5,Publication
639,100.0,35908,1993.0,6,Soviet Novel
640,100.0,35922,1993.0,0,Form
641,100.0,35930,1993.0,5,Publication
642,100.0,36077,1995.0,5,Publication
643,100.0,36082,1995.0,9,Judgement
644,100.0,36083,1995.0,5,Publication
645,100.0,36114,1995.0,9,Judgement
646,100.0,36134,1996.0,0,Form
647,100.0,36140,1996.0,0,Form
648,100.0,36213,1998.0,4,Professional Activity
649,101.0,36571,1929.0,7,Historical Fiction
650,107.0,37202,1942.0,5,Publication
651,109.0,343863,1918.0,6,Soviet Novel
652,109.0,343815,1918.0,6,Soviet Novel
