,diarynum,entry_year,entry_id,0,1,2,entry_type
12130,332.0,1940.0,76970,-0.119253926,0.060482167,-0.021133166000000002,6
12131,332.0,1940.0,76970,-0.20859,0.112376,0.09408639,2
12132,332.0,1940.0,76976,-0.180575,0.17502628,-0.08159688,10
12133,332.0,1940.0,76977,-0.17175710000000002,0.17387713,-0.09980494,11
12134,332.0,1940.0,76979,0.0076052123,0.2831239,-0.6082786,9
12135,333.0,1941.0,77015,-0.11447833,0.08292577,-0.07094828,6
12136,333.0,1942.0,77089,-0.17789672,0.3386223,-0.37329840000000003,10
12137,333.0,1944.0,77194,-0.2778204,0.4477215,-0.36230752,4
12138,335.0,1905.0,79200,-0.23584688,0.23796315,-0.06594619,4
12139,335.0,1905.0,79234,-0.102636516,0.09358159,-0.11602048,5
12140,335.0,1906.0,79287,-0.13036542,0.09553405,-0.056839522,6
12141,335.0,1906.0,79290,-0.105036385,0.18970995,-0.27395615,7
12142,336.0,1979.0,103692,-0.17889231,0.17483567,-0.08513195,10
12143,336.0,1979.0,103707,-0.1703979,0.14191069,-0.046463758,11
12144,336.0,1980.0,103717,-0.114899084,0.05366694599999999,-0.019196115,6
12145,336.0,1980.0,103723,-0.17186834,0.16923025,-0.09133427599999999,11
12146,336.0,1980.0,103723,-0.17355834,0.16946743,-0.08787795,10
12147,336.0,1980.0,103770,-0.15316609,0.13178822,-0.06821689,11
12148,336.0,1980.0,103817,-0.24758819,0.24669702,-0.054088153,4
12149,336.0,1980.0,103826,-0.15709867,0.15602544,-0.10179586,11
12150,336.0,1980.0,103828,-0.19548298,0.16154097,-0.023074016,2
12151,336.0,1980.0,103838,-0.19707254,0.1877354,-0.066068314,4
12152,336.0,1980.0,103922,-0.19042341,0.16059601,-0.03317339,2
12153,336.0,1980.0,103922,-0.16791335,0.13204756,-0.034812097,11
12154,336.0,1980.0,103922,-0.03701862,0.252786,-0.500103,9
12155,336.0,1980.0,103930,-0.19131887,0.19483304,-0.09207337,4
12156,336.0,1980.0,103932,-0.18079156,0.16376884,-0.061127882,10
12157,336.0,1980.0,103934,-0.22699498,0.27325284,-0.1512488,4
12158,336.0,1980.0,103940,-0.13603768,0.09338252,-0.040166803,6
12159,336.0,1980.0,103950,-0.18172881,0.15789336,-0.048546717,10
12160,336.0,1980.0,103967,-0.1734687,0.15351485,-0.059872944000000004,10
12161,336.0,1981.0,103978,-0.26886302,0.26662870000000005,-0.039942592,4
12162,336.0,1981.0,103979,-0.24075554,0.22106636,-0.023473999,4
12163,336.0,1981.0,104011,-0.16153002,0.13664386,-0.057585947,11
12164,336.0,1981.0,104025,-0.17091645,0.13791656,-0.038225267,11
12165,336.0,1981.0,104086,-0.15985772,0.14048898,-0.068183735,11
12166,336.0,1981.0,104114,-0.21388924,0.113133505,0.10508873,2
12167,336.0,1981.0,104114,-0.20798329,0.10729889,0.101492494,2
12168,336.0,1981.0,104114,-0.20918007,0.10571753,0.10700838,2
12169,338.0,1941.0,81701,-0.2208641,0.17441182,0.013496204,4
12170,338.0,1941.0,81701,-0.028065924,0.2590696,-0.5235305,9
12171,338.0,1941.0,81704,-0.6054708000000001,0.6721341,-0.021819837,4
12172,338.0,1941.0,81713,-0.91401815,0.95549226,0.01925345,4
12173,338.0,1942.0,81720,-0.18470511,0.16038044,-0.046063624000000004,10
12174,339.0,1917.0,81764,-0.048181865,0.225431,-0.44151154,8
12175,339.0,1917.0,81765,-0.22963218,0.2382482,-0.08112462599999999,4
12176,339.0,1917.0,81765,-0.15590075,0.2717613,-0.3051998,11
12177,340.0,1942.0,86488,-0.19073902,0.14798206,-0.010072159,2
12178,340.0,1942.0,86493,-0.17534022,0.15509996,-0.05836078,10
12179,340.0,1942.0,86493,-0.084952205,0.18891357,-0.31417084,7
12180,340.0,1942.0,86493,-0.17257124,0.14870314,-0.053440895,11
12181,340.0,1942.0,86496,-0.177146,0.17519453,-0.08978234,10
12182,340.0,1942.0,86502,-0.10327361,0.23560481,-0.35259053,7
12183,340.0,1942.0,86506,-0.09603626,0.07422613,-0.09742798,5
12184,340.0,1942.0,86523,-0.18242748,0.15922092,-0.049282465,10
12185,340.0,1942.0,86526,-0.1437838,0.20976336,-0.22509899999999997,7
12186,340.0,1942.0,86530,-0.03761646,0.2308259,-0.46815524,8
12187,340.0,1943.0,86532,-0.18215217,0.1724146,-0.07332516,10
12188,340.0,1943.0,86567,-0.17745486,0.17904809,-0.09590378,10
12189,340.0,1943.0,86568,-0.17998064,0.17931406,-0.09057408,10
12190,340.0,1944.0,86609,-0.17868535,0.17329042,-0.082867816,10
12191,340.0,1944.0,86621,-0.16940357,0.15522368,-0.07224446,11
12192,340.0,1944.0,86632,-0.17192659,0.16183749,-0.07813139999999999,11
12193,340.0,1944.0,86632,-0.17584552,0.1561356,-0.059027217,10
12194,340.0,1944.0,86665,0.08221373,-0.13414857,-0.13528538,0
12195,340.0,1944.0,86669,-0.08434348,0.25297353,-0.41631618,8
12196,340.0,1944.0,86671,-0.17793736,0.1571009,-0.05590765599999999,10
12197,340.0,1945.0,86687,-0.17953946,0.17756863,-0.0884914,10
12198,340.0,1945.0,86695,-0.17146553,0.1610775,-0.07784734,11
12199,340.0,1945.0,86695,-0.018003356,0.28856733,-0.577701,9
12200,340.0,1945.0,86696,-0.20060414,0.33845982,-0.32667779999999996,4
12201,340.0,1945.0,86699,-0.070999786,0.2587122,-0.44942102,8
12202,340.0,1945.0,86706,-0.10557269,0.08416799999999999,-0.09318335,5
12203,340.0,1945.0,86730,0.00011642928400000001,0.26326209999999994,-0.57315785,9
12204,340.0,1946.0,86739,-0.23986514,0.38631666,-0.32924542,4
12205,341.0,1915.0,86954,-0.1858724,0.14730610000000002,-0.020190295,10
12206,341.0,1915.0,86958,-0.17362577,0.180453,-0.10716245,10
12207,341.0,1915.0,86958,-0.18579361,0.16990991,-0.060460642,10
12208,341.0,1915.0,86958,0.61957693,0.8302261000000001,-0.9991276,9
12209,341.0,1915.0,86960,-0.15223564,0.13941109,-0.08371237,11
12210,341.0,1915.0,86961,-0.23047301,0.26479965,-0.12770328,4
12211,341.0,1915.0,86961,-0.2045132,0.19223194,-0.05679161,4
12212,341.0,1915.0,86964,-0.17901504,0.17833552,-0.09105738,10
12213,341.0,1915.0,86966,-0.17552063,0.16984971,-0.08404836,10
12214,341.0,1915.0,86989,-0.22022663,0.19965602,-0.033300243,4
12215,341.0,1915.0,86989,-0.18767829,0.18346083,-0.08020633,4
12216,341.0,1915.0,87006,-0.17974177,0.17868131,-0.09000045,10
12217,341.0,1915.0,87025,-0.23910531,0.20470232,0.002280231,4
12218,343.0,1932.0,87647,-0.17575951,0.20715569,-0.14956148,10
12219,343.0,1933.0,87653,-0.12866282,0.22536246,-0.28391707,7
12220,343.0,1935.0,87659,-0.13209248,0.15609576,-0.15822406,6
12221,343.0,1935.0,87659,-0.11398994,0.17585437,-0.23169862,7
12222,343.0,1935.0,87659,-0.071837895,0.17770246,-0.32271350000000004,7
12223,343.0,1937.0,87661,-0.050923202,0.21233286,-0.41705126,8
12224,343.0,1937.0,87661,0.029101953,0.27913508,-0.63330716,9
12225,343.0,1938.0,87662,-0.040066517999999995,0.229658,-0.46216872,8
12226,344.0,1984.0,87848,-0.07107168,0.24412294,-0.42750558,8
12227,344.0,1985.0,87856,-0.21576032,0.19354385,-0.032807697000000004,4
12228,344.0,1985.0,87899,-0.09546538,0.26056126,-0.40711308,8
12229,344.0,1985.0,87899,-0.047913004,0.21190421,-0.42198800000000003,8
12230,344.0,1988.0,87910,-0.13569136,0.0801932,-0.017962415,6
12231,344.0,1988.0,87910,-0.11717594,0.09791164,-0.090851024,5
12232,344.0,1988.0,87910,-0.069427,0.25302443,-0.4438210999999999,8
12233,344.0,1988.0,87910,-0.14817953,0.10879744,-0.039344493,6
12234,344.0,1988.0,87910,-0.14355804,0.1502154,-0.12230517,6
12235,344.0,1988.0,87913,-0.18418108,0.15712209,-0.041500304,10
12236,344.0,1986.0,87921,-0.080364615,0.3090239,-0.50622857,9
12237,344.0,1986.0,87927,-0.008494333,0.25606093,-0.55079746,9
12238,344.0,1986.0,87929,-0.25255182,0.19805664,0.046344005,4
12239,344.0,1986.0,87930,-0.027279442,0.30478027,-0.58430666,9
12240,344.0,1986.0,87934,-0.18452722,0.15765533,-0.041643407,10
12241,344.0,1986.0,87936,-0.106743604,0.017580051,0.024859041000000002,1
12242,344.0,1986.0,87940,-0.07151702,0.22318149,-0.3947994,8
12243,344.0,1986.0,87942,-0.12503044,0.22496839999999999,-0.29085429999999995,7
12244,344.0,1986.0,87942,-0.021341477,0.23596027,-0.50324845,9
12245,344.0,1986.0,87942,0.024683014,0.35630062,-0.7092943,9
12246,344.0,1987.0,87954,-0.19285516,0.17344779,-0.050376736,4
12247,344.0,1987.0,87957,-0.018080808,0.29475796,-0.58534116,9
12248,344.0,1987.0,87959,-0.15600486,0.16323608,-0.11694152,11
12249,344.0,1988.0,87960,-0.10739691,0.08466184,-0.08993361,5
12250,344.0,1988.0,87961,-0.17746904,0.15379399,-0.05113723,10
12251,347.0,1974.0,88117,-0.14669247,0.12910582,-0.07829087,6
12252,347.0,1982.0,88172,-0.18046610000000002,0.15588492,-0.047910456,10
12253,348.0,1991.0,88203,0.016218513,0.29697594,-0.63616234,9
12254,348.0,1991.0,88205,-0.14929108,0.21045917,-0.21428421,7
12255,348.0,1992.0,88219,-0.05626435,0.23706694,-0.4440133,8
12256,348.0,1986.0,185795,-0.21618809,0.108641855,0.118204966,2
12257,348.0,1987.0,185813,-0.14562334,0.28695127,-0.35168606,7
12258,348.0,1991.0,185912,0.016218513,0.29697594,-0.63616234,9
12259,348.0,1991.0,185913,-0.18024606,0.2463062,-0.20867698,10
12260,349.0,1910.0,168263,-0.14884484,0.11630478,-0.050963048,6
12261,349.0,1910.0,168263,-0.045891773,0.23474231,-0.45918837,8
12262,349.0,1910.0,168261,-0.08798433,0.2045681,-0.3332835,7
12263,349.0,1910.0,168262,-0.16625655,0.13929592,-0.05139213,11
12264,349.0,1910.0,168262,-0.18119594,0.1544629,-0.04370341,10
12265,349.0,1910.0,168260,-0.12841174,0.098471954,-0.066396035,6
12266,349.0,1910.0,168260,-0.16295746,0.14028217,-0.060710818,11
12267,349.0,1910.0,168254,-0.12113392,0.07330339400000001,-0.039142042,6
12268,349.0,1910.0,168249,-0.13395867,0.075289786,-0.013378326999999999,6
12269,349.0,1910.0,168249,-0.07572823,0.19964887,-0.34988424,7
12270,349.0,1910.0,168247,-0.117379636,0.05687593,-0.01913071,6
12271,349.0,1910.0,168246,-0.12791128,0.09194717,-0.056172732,6
12272,349.0,1910.0,168244,-0.045735754,0.23594603,-0.46120426,8
12273,349.0,1910.0,168244,-0.13229503,0.11580922,-0.08778145,6
12274,349.0,1910.0,168244,-0.16541435,0.13319167,-0.04258264,11
12275,349.0,1910.0,168244,-0.10625556,0.056649424000000004,-0.043978687,6
12276,349.0,1910.0,168243,-0.04808254,0.21949346,-0.43294220000000005,8
12277,349.0,1910.0,168219,-0.17233197,0.16601004,-0.08457718,11
12278,349.0,1910.0,168219,-0.13945296,0.10144868,-0.046449512000000005,6
12279,349.0,1910.0,168219,-0.026720025,0.23042294,-0.48647687,9
12280,349.0,1910.0,168218,-0.14091355,0.11218835,-0.061876293,6
12281,349.0,1910.0,168218,-0.13176155,0.0978691,-0.057732392,6
12282,349.0,1910.0,168203,-0.1468384,0.10384211,-0.033747084,6
12283,349.0,1910.0,168192,-0.10126523,0.07626415,-0.08920594,5
12284,349.0,1910.0,168193,-0.14818422,0.108771294,-0.039288,6
12285,349.0,1910.0,168189,-0.04540172,0.22549501,-0.44662258,8
12286,349.0,1910.0,168181,-0.073823586,0.17253076,-0.31037062,7
12287,349.0,1910.0,168178,-0.128692,0.07552711,-0.02580722,6
12288,349.0,1910.0,168174,-0.21647204,0.19909187,-0.041115068,4
12289,349.0,1910.0,168171,-0.18178594,0.14989102,-0.034243907999999997,10
12290,349.0,1910.0,168169,-0.12636612,0.08264962599999999,-0.04350156,6
12291,349.0,1910.0,168166,-0.12662312,0.05445702400000001,0.0061157322,6
12292,349.0,1910.0,168161,-0.30259052,0.29488882,-0.010710842,4
12293,349.0,1910.0,168161,-0.23922218,0.31566295,-0.20107707,4
12294,349.0,1910.0,168159,-0.15958777,0.12825003,-0.047289755,11
12295,349.0,1910.0,168159,-0.1357121,0.08239276,-0.021748088,6
12296,349.0,1910.0,168159,-0.19048636,0.11818503,0.041853294,2
12297,349.0,1910.0,168156,-0.14907923,0.11478768,-0.047770362000000004,6
12298,349.0,1910.0,168144,-0.11422268,0.20645286,-0.28255934,7
12299,349.0,1910.0,168138,-0.15546992,0.11753779,-0.03794156,11
12300,349.0,1910.0,168138,-0.17220573,0.1350742,-0.030239122,11
12301,349.0,1910.0,168132,-0.17444229999999997,0.14945732,-0.050457694000000004,10
12302,349.0,1910.0,168132,-0.04774638,0.20280822,-0.40867709999999996,8
12303,349.0,1910.0,168129,-0.11915121,0.07128085,-0.0401318,6
12304,349.0,1910.0,168127,-0.5044376,0.54763794,-0.0047038887,4
12305,349.0,1910.0,168113,-0.06482103,0.20884451,-0.3855116,7
12306,349.0,1910.0,168110,-0.09463763,0.03756843,-0.037195157,6
12307,349.0,1910.0,168104,-0.1750201,0.14170077,-0.035424985,10
12308,349.0,1910.0,168104,-0.16112626,0.13466352,-0.055029962,11
12309,349.0,1910.0,168104,-0.15566127,0.12671946,-0.053610668,11
12310,349.0,1910.0,168104,-0.17991228,0.15589902,-0.049216225999999995,10
12311,349.0,1910.0,168104,-0.13647774,0.10548784,-0.06028366,6
12312,349.0,1910.0,168103,-0.12763335,0.09412143,-0.060589699999999996,6
12313,349.0,1910.0,168100,-0.1266628,0.09121306,-0.05773197,6
12314,349.0,1910.0,168099,-0.122041784,0.08164191,-0.051577675999999996,6
12315,349.0,1910.0,168099,-0.031689968,0.20969571,-0.44828552,8
12316,349.0,1910.0,168099,-0.16272478,0.1299795,-0.04312018,11
12317,349.0,1910.0,168096,-0.13959682,0.10183979,-0.04680407,6
12318,349.0,1910.0,168096,-0.24588701,0.36063909999999993,-0.26914740000000004,4
12319,349.0,1910.0,168085,0.040169828,0.27690879999999995,-0.64552915,9
12320,349.0,1910.0,168086,-0.13023078,0.09683085,-0.05940494,6
12321,349.0,1910.0,168264,-0.16403249,0.12568483,-0.032560527,11
12322,350.0,1918.0,88441,-0.21571237,0.11339719599999999,0.10886945599999999,2
12323,351.0,1990.0,88573,-0.13837420000000003,0.016197648000000002,0.09897003,1
12324,351.0,1990.0,88577,-0.13222004,0.058333103,0.012148929,6
12325,351.0,1990.0,88577,-0.119170055,0.08078316599999999,-0.05660217,6
12326,351.0,1990.0,88577,-0.20139939999999998,0.17318201,-0.029996197999999998,4
12327,351.0,1990.0,88583,-0.23610630000000002,0.3452825,-0.26255882,4
12328,351.0,1990.0,88589,-0.14980102,0.13922332,-0.088929944,6
12329,351.0,1990.0,88590,-0.17220868,0.17617428,-0.102833815,11
12330,351.0,1990.0,88591,-0.18420431,0.16751935,-0.05989241,10
12331,351.0,1990.0,88603,-0.18217085,0.14922582,-0.032174844,10
12332,351.0,1990.0,88610,-0.22602549,0.12548283,0.11191727,2
12333,351.0,1990.0,88623,-0.6746335999999999,0.77648705,-0.14158821,4
12334,351.0,1990.0,88674,-0.22896081,0.22099364,-0.051301293,4
12335,351.0,1990.0,88676,-0.17495927,0.11661579,0.008601974,10
12336,351.0,1990.0,88685,-0.1587004,0.15221479999999998,-0.09144889,11
12337,351.0,1990.0,88696,-0.23277938,0.22652029,-0.052326936,4
12338,351.0,1990.0,88701,-0.15227336,0.054410767,0.06478359,1
12339,351.0,1990.0,88703,-0.18452598,0.16782095,-0.059683707,10
12340,351.0,1991.0,88706,-0.20715855,0.31665453,-0.27425623,4
12341,351.0,1991.0,88734,-0.05627346,0.16025344,-0.32624546,7
12342,351.0,1991.0,88741,-0.062972255,0.26734272,-0.47624722,8
12343,351.0,1991.0,88746,-0.16601801,0.14810207,-0.06745770599999999,11
12344,351.0,1991.0,88764,-0.26534826,0.25119445,-0.01979955,4
12345,351.0,1991.0,88766,-0.17557754,0.1638029,-0.073212214,10
12346,351.0,1991.0,88818,-0.17560975,0.12685104,-0.007884949,10
12347,351.0,1991.0,88824,-0.17357235,0.15835774,-0.06819513,10
12348,351.0,1991.0,88850,-0.124643,0.05765622,-0.0039547770000000005,6
12349,351.0,1992.0,88874,-0.10172902,0.23665842,-0.35733953,7
12350,351.0,1992.0,88877,-0.22573401,0.11269537,0.13336474,2
12351,351.0,1992.0,88893,-0.16335416,0.15413028,-0.08418595,11
12352,351.0,1992.0,88893,-0.19945394,0.2164276,-0.11194377400000001,4
12353,351.0,1992.0,88900,-0.18096763,0.16611892,-0.06488838,10
12354,352.0,1942.0,88913,-0.17509712,0.17873372,-0.10075187,10
12355,352.0,1942.0,88935,-0.22307804,0.1806347,0.007592323000000001,4
12356,352.0,1943.0,88942,-0.1436407,0.105810255,-0.044503905,6
12357,352.0,1943.0,88950,-0.25055957,0.22231561,-0.0023504451,4
12358,352.0,1949.0,88977,-0.12289629,0.056362475999999995,-0.005685685,6
12359,353.0,1915.0,89163,-0.04206946,0.23878871,-0.47173247,8
12360,353.0,1917.0,89166,-0.05619368,0.25977606,-0.47715592,8
12361,354.0,1960.0,89285,-0.13912319,0.020235293,0.09373715,1
12362,354.0,1962.0,89292,-0.16886015,0.15814993,-0.07865788,11
12363,354.0,1964.0,89306,-0.11680376,0.09272802599999999,-0.082699776,5
12364,354.0,1965.0,89314,-0.10852451,0.04821256,-0.024202071000000002,6
12365,354.0,1967.0,89337,-0.12653635,0.085280575,-0.047693513,6
12366,354.0,1967.0,89337,-0.19696042,0.15384826,-0.005969020500000001,2
12367,354.0,1968.0,89346,-0.11185658,0.07004463,-0.054530706,6
12368,354.0,1977.0,89482,-0.12320568,0.06294422,-0.016418962,6
12369,354.0,1978.0,89498,-0.21044624,0.1533526,0.026462797000000003,2
12370,355.0,1914.0,89568,-0.25469485,0.23322602,-0.012371294,4
12371,355.0,1914.0,89568,-0.06689815,0.24575970000000003,-0.43760297,8
12372,355.0,1915.0,254339,-0.17106493,0.16746329,-0.09005215,11
12373,355.0,1915.0,254346,-0.16555935,0.15201786,-0.075412385,11
12374,355.0,1915.0,254349,-0.15644681,0.14761579,-0.08850846,11
12375,355.0,1915.0,254349,-0.06263869999999999,0.27301127,-0.48496859999999997,9
12376,355.0,1915.0,254349,-0.11022587,0.21255639999999998,-0.30097944,7
12377,357.0,1967.0,89687,-0.214245,0.34139509999999995,-0.30305429999999994,4
12378,357.0,1967.0,89688,-0.086005375,0.22735631,-0.37341774,7
12379,357.0,1971.0,89735,-0.25744720000000004,0.27707836,-0.086797655,4
12380,357.0,1971.0,89744,-0.23443456,0.25000918,-0.09132288,4
12381,357.0,1971.0,89744,-0.13952808,0.13832158,-0.110653296,6
12382,358.0,1942.0,90607,-0.13843934,0.18375818,-0.19198585,7
12383,358.0,1941.0,90567,-0.045291125999999994,0.22290637,-0.44303549999999997,8
12384,358.0,1941.0,90561,-0.29364709999999994,0.28232598,-0.00899374,4
12385,358.0,1941.0,90555,-0.17691566,0.18492275,-0.10755288,10
12386,358.0,1941.0,90545,-0.22674212,0.22098927,-0.05652725,4
12387,358.0,1941.0,90540,-0.17788199999999998,0.16303612,-0.066545,10
12388,358.0,1941.0,90537,-0.25770724,0.37264654,-0.26517016,4
12389,358.0,1941.0,90531,-0.43941197,0.43961890000000003,0.05548604,4
12390,359.0,1914.0,90386,-0.30094278,0.28723136,-0.00028841194999999997,4
12391,359.0,1915.0,90407,-0.056243926,0.18883064,-0.37113404,7
12392,359.0,1933.0,90433,-0.049253125,0.24147137,-0.46296590000000004,8
12393,359.0,1933.0,90434,-0.13727959,0.23443793,-0.28108197,7
12394,359.0,1933.0,90448,-0.20645018,0.18067919,-0.031577725,4
12395,359.0,1933.0,90448,-0.13659135,0.09985967,-0.05020396,6
12396,359.0,1937.0,90461,-0.068503775,0.17937016,-0.33208683,7
12397,359.0,1937.0,90470,-0.046105143,0.23540793,-0.45977253,8
12398,359.0,1937.0,90473,-0.15082796,0.026730707000000003,0.109139316,1
12399,359.0,1937.0,90473,-0.076231554,0.208168,-0.36233413,7
12400,359.0,1957.0,90474,-0.07524368,0.2109134,-0.3685738,7
12401,359.0,1957.0,90474,0.0083526885,0.42965287,-0.76138246,9
12402,361.0,1982.0,90619,-0.16428307,0.13888784,-0.05521138,11
12403,361.0,1983.0,90637,-0.13164723,0.08012589,-0.02707633,6
12404,361.0,1983.0,90702,-0.26816055,0.27316630000000003,-0.053821485,4
12405,361.0,1983.0,90702,-0.12237573,0.087240286,-0.06055396,6
12406,361.0,1983.0,90707,-0.16377564,0.12546393,-0.032763716,11
12407,361.0,1983.0,90710,-0.11564656,0.093484305,-0.086623795,5
12408,361.0,1983.0,90715,0.0073920934999999995,0.26287764,-0.5835422,9
12409,361.0,1983.0,90722,-0.24931222,0.23541081,-0.029259147000000003,4
12410,361.0,1983.0,90722,-0.009742431999999999,0.32662502,-0.63535756,9
12411,361.0,1984.0,90773,-0.36118590000000006,0.3065015,0.114444375,4
12412,361.0,1984.0,90786,-0.122690566,0.07465791,-0.03795833,6
12413,361.0,1985.0,90860,-0.17966446,0.15082692,-0.040812127000000004,10
12414,361.0,1985.0,90872,-0.21592686,0.28669378,-0.20100802,4
12415,361.0,1985.0,90878,-0.05098301,0.20135254,-0.40039244,8
12416,361.0,1985.0,90882,-0.13480331,0.102922775,-0.05962112,6
12417,361.0,1985.0,90883,-0.1758676,0.15971363,-0.06530674,10
12418,361.0,1985.0,90885,-0.18382701,0.14637052,-0.023282861000000002,10
12419,361.0,1985.0,90941,-0.14992198,0.14220725,-0.09388272,6
12420,361.0,1986.0,90968,-0.073845126,0.23504299999999997,-0.40857878,8
12421,361.0,1986.0,91007,-0.21265028,0.19509254,-0.04289172,4
12422,361.0,1986.0,91012,-0.16869007,0.1641311,-0.089606956,11
12423,361.0,1986.0,91014,-0.04191559,0.25771043,-0.49869308,9
12424,361.0,1986.0,91016,-0.14257354,0.10001001,-0.036807768,6
12425,361.0,1986.0,91021,0.0958274,0.45757443,-0.8501175999999999,9
12426,361.0,1986.0,91021,0.03365813,0.28311464,-0.6437972,9
12427,361.0,1986.0,91031,-0.25154626,0.20399965,0.03323071,4
12428,361.0,1986.0,91040,-0.12428074,0.04684945,0.013985987,6
12429,361.0,1986.0,91040,-0.049786800000000006,0.20289844,-0.40498486,8
12430,361.0,1986.0,91041,-0.18069886,0.14387065,-0.026116315,10
12431,361.0,1987.0,91058,-0.1628146,0.15171377,-0.08116489999999998,11
12432,361.0,1987.0,91072,-0.111517295,0.21626127,-0.30442464,7
12433,361.0,1987.0,91078,-0.30237204,0.29409316,-0.009741371,4
12434,361.0,1987.0,91078,0.028898137,0.26342982,-0.61511016,9
12435,361.0,1988.0,91110,-0.22885364,0.23151311,-0.07068311,4
12436,361.0,1988.0,91112,-0.22087622,0.2535945,-0.12954974,4
12437,361.0,1988.0,91113,-0.29487824,0.27503562,0.007717903199999999,4
12438,361.0,1988.0,91113,-0.018118648,0.22309871,-0.490991,9
12439,361.0,1988.0,91113,-0.22227831,0.2917837,-0.19587332,4
12440,361.0,1988.0,91113,-0.05116547,0.21085379,-0.41438246,8
12441,361.0,1988.0,91118,-0.07159085,0.24874967,-0.43350187,8
12442,361.0,1988.0,91118,-0.13597387,0.12393975,-0.09361636,6
12443,361.0,1989.0,91174,-0.3744498,0.34964117,0.065516956,4
12444,361.0,1989.0,91182,-0.17886275,0.15477204,-0.049647603,10
12445,361.0,1989.0,91182,-0.048049512999999995,0.27651570000000003,-0.5145142,9
12446,361.0,1989.0,91182,-0.14156362,0.2829312,-0.35319272,7
12447,361.0,1989.0,91208,-0.17981702,0.17614008,-0.0853183,10
12448,361.0,1989.0,91208,-0.039968193,0.2967574,-0.55474323,9
12449,361.0,1989.0,91221,-0.23905404,0.24598919,-0.07305249999999999,4
12450,361.0,1989.0,91225,-0.17194499,0.14406602,-0.04669887599999999,11
12451,361.0,1989.0,91230,-0.20678559,0.17416973,-0.019160233,4
12452,361.0,1989.0,91231,-0.17691866,0.14970767,-0.04518198,10
12453,361.0,1989.0,91238,-0.123057514,0.08885425,-0.06181365,6
12454,361.0,1989.0,91245,0.09610572,-0.16007821,-0.121031456,0
12455,361.0,1990.0,91300,-0.22556242,0.18708629999999998,0.0018960808,4
12456,361.0,1990.0,91314,-0.20863287,0.16892302,-0.0054701613,4
12457,361.0,1991.0,91435,-0.08345666,0.26397383,-0.4346746,8
12458,361.0,1991.0,91446,-0.23304377,0.21787489999999998,-0.035981993999999996,4
12459,361.0,1991.0,91450,-0.16928737,0.15848072,-0.07826152,11
12460,361.0,1991.0,91457,-0.26042026,0.2985503,-0.119837195,4
12461,361.0,1991.0,91464,-0.17930420000000002,0.17328665,-0.08143674599999999,10
12462,361.0,1991.0,91465,-0.09485166,0.06995305,-0.092713505,5
12463,361.0,1992.0,91484,-0.27859315,0.22843987,0.05404167,4
12464,361.0,1992.0,91494,-0.08853077,0.23203632,-0.37586644,7
12465,361.0,1992.0,91524,-0.12153962,0.24647662,-0.3336167,7
12466,361.0,1993.0,91611,-0.18018018,0.1557188,-0.048277635,10
12467,361.0,1993.0,91616,-0.16553979,0.12570351,-0.02912161,11
12468,361.0,1994.0,91721,-0.16600536,0.15768196,-0.08437647,11
12469,361.0,1994.0,91721,-0.16547089999999998,0.12694347,-0.031460445,11
12470,361.0,1994.0,91733,-0.14901389999999998,0.13561977,-0.08440901,6
12471,361.0,1994.0,91748,-0.14917919,0.18813297,-0.17580199999999999,6
12472,361.0,1995.0,91777,-0.20916516,0.17929043,-0.022734044,4
12473,361.0,1995.0,91780,-0.12243772,0.15703781,-0.18122552,5
12474,361.0,1995.0,91811,-0.1704942,0.14820936,-0.057354536,11
12475,361.0,1995.0,91839,0.90334016,0.8731815999999999,-0.9999836999999999,9
12476,361.0,1996.0,91906,-0.11501816,0.21192674,-0.2900007,7
12477,361.0,1996.0,91932,-0.20330447,0.11175533,0.08288292,2
12478,361.0,1996.0,91957,-0.16352373,0.14069028,-0.060128924,11
12479,361.0,1997.0,91976,-0.107923836,0.06935972,-0.06224139,6
12480,361.0,1997.0,92051,-0.13507183,0.0622629,0.011831223,6
12481,362.0,1905.0,92302,-0.07269071,0.19912139,-0.35505083,7
12482,362.0,1905.0,92302,-0.1860997,0.15713234,-0.03706934,10
12483,362.0,1904.0,92288,-0.18057965,0.14518304,-0.028712036,10
12484,362.0,1904.0,92288,-0.10708054,0.23290421,-0.34063947,7
12485,362.0,1904.0,92288,-0.057368625,0.24781479,-0.45778853,8
12486,362.0,1904.0,92280,0.13551696,0.5486399000000001,-0.91516757,9
12487,362.0,1904.0,92257,-0.08578086,0.24224864,-0.39709285,8
12488,362.0,1904.0,92254,-0.17957054,0.16519713,-0.06647907,10
12489,362.0,1904.0,92249,-0.20884737,0.25951093,-0.16793142,4
12490,362.0,1904.0,92249,-0.072873674,0.25605562,-0.44208735,8
12491,362.0,1904.0,92251,-0.11031951,0.093737766,-0.09906147400000001,5
12492,362.0,1904.0,92251,-0.16972966,0.14128788,-0.046905607,11
12493,362.0,1904.0,92251,-0.16761096,0.14523453,-0.058741942000000005,11
12494,362.0,1904.0,92234,-0.15912607,0.15136534,-0.08898377,11
12495,362.0,1904.0,92234,-0.11565015,0.22320639,-0.3073677,7
12496,362.0,1904.0,92222,-0.16584639,0.15241517,-0.07545457,11
12497,362.0,1904.0,92222,-0.19585292,0.33828458,-0.33624685,4
12498,362.0,1904.0,92217,-0.16705582,0.13890928,-0.04887174,11
12499,362.0,1904.0,92216,-0.06905733,0.2309989,-0.4113976,8
